Linux 6.14.0-36-generic (legion) 	04/11/2026 	_x86_64_	(12 CPU)

11:34:43 AM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:38:57 AM  1000    107231   40.00   17.00    0.00    0.00   57.00     6  component_conta
11:38:58 AM  1000    107231   40.00   15.00    0.00    0.00   55.00     8  component_conta
11:38:59 AM  1000    107231   39.00   18.00    0.00    0.00   57.00     0  component_conta
11:39:00 AM  1000    107231   49.00   16.00    0.00    0.00   65.00     8  component_conta
11:39:01 AM  1000    107231   44.00   15.00    0.00    0.00   59.00     0  component_conta
11:39:02 AM  1000    107231   41.00   19.00    0.00    0.00   60.00     7  component_conta
11:39:03 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     4  component_conta
11:39:04 AM  1000    107231   43.00   15.00    0.00    0.00   58.00     1  component_conta
11:39:05 AM  1000    107231   41.00   16.00    0.00    1.00   57.00     0  component_conta
11:39:06 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     8  component_conta
11:39:07 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     5  component_conta
11:39:08 AM  1000    107231   38.00   17.00    0.00    0.00   55.00    10  component_conta
11:39:09 AM  1000    107231   46.00   15.00    0.00    0.00   61.00    10  component_conta
11:39:10 AM  1000    107231   46.00   15.00    0.00    0.00   61.00     4  component_conta
11:39:11 AM  1000    107231   43.00   14.00    0.00    0.00   57.00    11  component_conta
11:39:12 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     7  component_conta
11:39:13 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     6  component_conta
11:39:14 AM  1000    107231   41.00   16.00    0.00    0.00   57.00     0  component_conta
11:39:15 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     3  component_conta
11:39:16 AM  1000    107231   42.00   16.00    0.00    0.00   58.00     4  component_conta
11:39:17 AM  1000    107231   43.00   15.00    0.00    0.00   58.00     5  component_conta
11:39:18 AM  1000    107231   42.00   16.00    0.00    0.00   58.00    10  component_conta
11:39:19 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     8  component_conta
11:39:20 AM  1000    107231   43.00   15.00    0.00    1.00   58.00     8  component_conta
11:39:21 AM  1000    107231   41.00   16.00    0.00    0.00   57.00    10  component_conta
11:39:22 AM  1000    107231   43.00   14.00    0.00    0.00   57.00     8  component_conta
11:39:23 AM  1000    107231   41.00   15.00    0.00    0.00   56.00    10  component_conta
11:39:24 AM  1000    107231   40.00   16.00    0.00    0.00   56.00     5  component_conta
11:39:25 AM  1000    107231   43.00   16.00    0.00    0.00   59.00     1  component_conta
11:39:26 AM  1000    107231   39.00   18.00    0.00    2.00   57.00     5  component_conta
11:39:27 AM  1000    107231   42.00   14.00    0.00    0.00   56.00     2  component_conta
11:39:28 AM  1000    107231   41.00   15.00    0.00    0.00   56.00    10  component_conta
11:39:29 AM  1000    107231   38.00   19.00    0.00    0.00   57.00    11  component_conta
11:39:30 AM  1000    107231   45.00   13.00    0.00    0.00   58.00     2  component_conta
11:39:31 AM  1000    107231   42.00   15.00    0.00    0.00   57.00     7  component_conta
11:39:32 AM  1000    107231   43.00   17.00    0.00    0.00   60.00     7  component_conta
11:39:33 AM  1000    107231   41.00   17.00    0.00    0.00   58.00     8  component_conta
